session_id,user_id,event_date,event_month,event_quarter,product_id,category,brand,price,discount_%,device_type,traffic_source,gender,age_group,city,pages_viewed,time_spent_min,funnel_stage,is_cart,is_checkout,is_purchase,cart_abandoned,revenue
SESS004069,USR00537,27-09-2024,Sep-24,Q3 2024,PROD5638,beauty.skincare,Lakme,324.67,15,Mobile,Organic Search,Female,18-24,Chennai,5,8.9,View,0,0,0,0,0
SESS004070,USR02294,06-05-2024,May-24,Q2 2024,PROD4479,home.appliances,Philips,30758.73,25,Tablet,Paid Ad,Female,35-44,Bangalore,3,23.4,View,0,0,0,0,0
SESS004071,USR02171,14-02-2024,Feb-24,Q1 2024,PROD4313,beauty.skincare,Neutrogena,1011.5,0,Desktop,Email Campaign,Female,25-34,Kolkata,1,40.9,Cart,1,0,0,1,0
SESS004072,USR00789,25-12-2024,Dec-24,Q4 2024,PROD6382,grocery.food,ITC,273.83,0,Mobile,Email Campaign,Male,18-24,Ahmedabad,12,11.2,Purchase,1,1,1,0,273.83
SESS004073,USR04006,11-08-2024,Aug-24,Q3 2024,PROD9020,books.fiction,Simon & Schuster,568,25,Desktop,Organic Search,Male,45-54,Kolkata,6,15.8,Cart,1,0,0,1,0
SESS004074,USR03585,21-06-2024,Jun-24,Q2 2024,PROD4690,electronics.camera,Fujifilm,52481.62,0,Tablet,Organic Search,Male,35-44,Mumbai,6,14.3,View,0,0,0,0,0
SESS004075,USR07681,07-08-2024,Aug-24,Q3 2024,PROD7656,electronics.headphone,Bose,27319.55,5,Mobile,Email Campaign,Female,45-54,Lucknow,2,15.6,Checkout,1,1,0,1,0
SESS004076,USR06543,24-08-2024,Aug-24,Q3 2024,PROD3936,grocery.beverages,PepsiCo,315.39,0,Mobile,Social Media,Female,18-24,Bangalore,12,2.8,Purchase,1,1,1,0,315.39
SESS004077,USR02833,23-04-2024,Apr-24,Q2 2024,PROD5172,electronics.laptop,Dell,50961.76,0,Desktop,Referral,Male,25-34,Delhi,11,11.6,Cart,1,0,0,1,0
SESS004078,USR03872,16-08-2024,Aug-24,Q3 2024,PROD5718,toys.kids,Hasbro,2669.96,0,Mobile,Push Notification,Male,25-34,Mumbai,8,8.9,Purchase,1,1,1,0,2669.96
SESS004079,USR04940,18-12-2024,Dec-24,Q4 2024,PROD2833,toys.kids,LEGO,1338.92,25,Mobile,Organic Search,Female,25-34,Chennai,10,5.4,View,0,0,0,0,0
SESS004080,USR01986,27-05-2024,May-24,Q2 2024,PROD2434,grocery.beverages,Dabur,178.08,0,Mobile,Social Media,Male,25-34,Bangalore,13,8.5,Cart,1,0,0,1,0
SESS004081,USR05517,30-11-2024,Nov-24,Q4 2024,PROD7415,apparel.clothing,H&M,457.9,0,Mobile,Social Media,Female,25-34,Delhi,12,30.4,View,0,0,0,0,0
SESS004082,USR05875,20-04-2024,Apr-24,Q2 2024,PROD5115,beauty.skincare,Olay,690.33,10,Mobile,Social Media,Male,25-34,Bangalore,7,12.4,View,0,0,0,0,0
SESS004083,USR01314,16-03-2024,Mar-24,Q1 2024,PROD5143,grocery.beverages,Tropicana,306.47,0,Tablet,Paid Ad,Female,25-34,Hyderabad,3,31.2,Checkout,1,1,0,1,0
SESS004084,USR03797,22-07-2024,Jul-24,Q3 2024,PROD8232,toys.games,Nintendo,2894.68,15,Mobile,Email Campaign,Female,25-34,Kolkata,12,22.8,View,0,0,0,0,0
SESS004085,USR04167,06-10-2024,Oct-24,Q4 2024,PROD8307,electronics.laptop,Asus,137807.4,0,Mobile,Email Campaign,Male,45-54,Bangalore,6,30.3,View,0,0,0,0,0
SESS004086,USR07504,21-04-2024,Apr-24,Q2 2024,PROD7097,apparel.footwear,Adidas,4553.05,0,Mobile,Paid Ad,Male,45-54,Pune,1,1.1,Purchase,1,1,1,0,4553.05
SESS004087,USR05453,24-06-2024,Jun-24,Q2 2024,PROD3302,sports.equipment,Nike,12865.66,20,Mobile,Organic Search,Male,45-54,Mumbai,9,33,Checkout,1,1,0,1,0
SESS004088,USR03899,09-10-2024,Oct-24,Q4 2024,PROD7056,sports.clothing,Puma,1421.27,0,Desktop,Paid Ad,Female,35-44,Jaipur,7,5.9,Cart,1,0,0,1,0
SESS004089,USR02532,03-08-2024,Aug-24,Q3 2024,PROD5492,sports.clothing,Nike,1268.79,0,Desktop,Social Media,Female,35-44,Delhi,11,10.1,Checkout,1,1,0,1,0
SESS004090,USR06718,27-09-2024,Sep-24,Q3 2024,PROD7768,home.decor,Pepperfry,5293.51,0,Mobile,Email Campaign,Male,45-54,Delhi,5,42.3,View,0,0,0,0,0
SESS004091,USR06133,09-06-2024,Jun-24,Q2 2024,PROD8627,sports.equipment,Nike,6991.49,0,Desktop,Email Campaign,Female,25-34,Bangalore,8,9.6,Purchase,1,1,1,0,6991.49
SESS004092,USR04217,21-07-2024,Jul-24,Q3 2024,PROD9187,home.appliances,Philips,31822.91,15,Desktop,Organic Search,Male,25-34,Kolkata,10,30.5,Checkout,1,1,0,1,0
SESS004093,USR04640,07-01-2024,Jan-24,Q1 2024,PROD7747,home.appliances,Bosch,17222.94,5,Desktop,Paid Ad,Female,35-44,Mumbai,1,35.5,Checkout,1,1,0,1,0
SESS004094,USR03668,19-05-2024,May-24,Q2 2024,PROD7474,home.furniture,Godrej,10752.24,0,Mobile,Referral,Male,45-54,Mumbai,9,11.9,View,0,0,0,0,0
SESS004095,USR04620,15-06-2024,Jun-24,Q2 2024,PROD3095,apparel.clothing,H&M,4862.58,15,Mobile,Social Media,Female,35-44,Bangalore,2,33.1,Cart,1,0,0,1,0
SESS004096,USR07519,20-08-2024,Aug-24,Q3 2024,PROD4243,grocery.beverages,Dabur,424.41,25,Mobile,Organic Search,Female,25-34,Hyderabad,11,6.3,Cart,1,0,0,1,0
SESS004097,USR00370,06-06-2024,Jun-24,Q2 2024,PROD8039,beauty.skincare,Neutrogena,961.51,25,Mobile,Social Media,Male,18-24,Mumbai,4,3.1,View,0,0,0,0,0
SESS004098,USR00635,03-03-2024,Mar-24,Q1 2024,PROD3338,apparel.accessories,Ray-Ban,2751.21,5,Mobile,Paid Ad,Male,25-34,Bangalore,1,28.1,Cart,1,0,0,1,0
SESS004099,USR06204,06-11-2024,Nov-24,Q4 2024,PROD4116,electronics.camera,Sony,108711.66,15,Desktop,Organic Search,Female,35-44,Pune,3,7.9,View,0,0,0,0,0
SESS004100,USR05868,12-10-2024,Oct-24,Q4 2024,PROD3180,beauty.makeup,Nykaa,1697.67,20,Mobile,Email Campaign,Male,25-34,Mumbai,5,1.6,Checkout,1,1,0,1,0
SESS004101,USR05470,06-10-2024,Oct-24,Q4 2024,PROD1891,grocery.beverages,Dabur,123.12,5,Tablet,Paid Ad,Male,25-34,Bangalore,8,24.5,Checkout,1,1,0,1,0
SESS004102,USR05377,26-01-2024,Jan-24,Q1 2024,PROD1393,beauty.makeup,NYX,1730.92,10,Desktop,Organic Search,Female,45-54,Delhi,8,23,View,0,0,0,0,0
SESS004103,USR03531,08-08-2024,Aug-24,Q3 2024,PROD4636,home.decor,Westside,4978.26,0,Mobile,Direct,Male,55+,Pune,15,31,Checkout,1,1,0,1,0
SESS004104,USR04630,15-09-2024,Sep-24,Q3 2024,PROD7692,toys.games,Xbox,3550.24,15,Desktop,Organic Search,Female,35-44,Jaipur,3,39.6,Purchase,1,1,1,0,3017.7
SESS004105,USR00135,20-06-2024,Jun-24,Q2 2024,PROD3961,books.education,McGraw-Hill,803.7,0,Mobile,Organic Search,Female,35-44,Delhi,13,28.7,Checkout,1,1,0,1,0
SESS004106,USR06495,17-04-2024,Apr-24,Q2 2024,PROD3397,apparel.clothing,Nike,2087.52,0,Mobile,Email Campaign,Female,35-44,Bangalore,13,41.1,View,0,0,0,0,0
SESS004107,USR06017,30-07-2024,Jul-24,Q3 2024,PROD5983,apparel.clothing,Nike,1451.72,0,Mobile,Paid Ad,Male,55+,Pune,15,24.5,Cart,1,0,0,1,0
SESS004108,USR00450,09-05-2024,May-24,Q2 2024,PROD4947,beauty.skincare,Pond's,653.98,20,Mobile,Direct,Male,35-44,Bangalore,11,11.7,Cart,1,0,0,1,0
SESS004109,USR00864,02-11-2024,Nov-24,Q4 2024,PROD5886,electronics.laptop,Lenovo,37516.26,0,Mobile,Social Media,Male,35-44,Bangalore,12,33.6,Cart,1,0,0,1,0
SESS004110,USR03101,16-07-2024,Jul-24,Q3 2024,PROD9993,books.education,Wiley,503.85,30,Tablet,Organic Search,Male,25-34,Jaipur,13,33.4,Checkout,1,1,0,1,0
SESS004111,USR07830,08-05-2024,May-24,Q2 2024,PROD5453,books.fiction,Simon & Schuster,778.53,10,Desktop,Social Media,Male,18-24,Lucknow,10,40.3,Purchase,1,1,1,0,700.68
SESS004112,USR06177,14-11-2024,Nov-24,Q4 2024,PROD7999,apparel.accessories,Titan,1709.08,0,Mobile,Organic Search,Female,25-34,Bangalore,12,14.9,View,0,0,0,0,0
SESS004113,USR02456,26-04-2024,Apr-24,Q2 2024,PROD9851,beauty.skincare,Neutrogena,2572.77,0,Mobile,Social Media,Male,25-34,Delhi,12,29.7,Cart,1,0,0,1,0
SESS004114,USR04461,17-05-2024,May-24,Q2 2024,PROD4123,electronics.smartphone,Samsung,36443.03,0,Mobile,Organic Search,Male,18-24,Hyderabad,8,19.2,Purchase,1,1,1,0,36443.03
SESS004115,USR05288,19-11-2024,Nov-24,Q4 2024,PROD5058,apparel.footwear,Reebok,7741.67,0,Desktop,Organic Search,Male,25-34,Bangalore,10,25,View,0,0,0,0,0
SESS004116,USR05517,09-02-2024,Feb-24,Q1 2024,PROD1455,apparel.clothing,H&M,4672.79,30,Mobile,Paid Ad,Female,25-34,Delhi,7,10.1,Purchase,1,1,1,0,3270.95
SESS004117,USR01478,23-10-2024,Oct-24,Q4 2024,PROD4939,electronics.smartphone,Samsung,53157.17,5,Desktop,Organic Search,Female,45-54,Ahmedabad,2,16.7,View,0,0,0,0,0
SESS004118,USR01597,13-12-2024,Dec-24,Q4 2024,PROD4552,apparel.accessories,Ray-Ban,9738.82,0,Mobile,Organic Search,Male,25-34,Delhi,2,13.5,Checkout,1,1,0,1,0
SESS004119,USR01454,05-05-2024,May-24,Q2 2024,PROD4007,electronics.tablet,Samsung,43952.39,20,Mobile,Organic Search,Female,18-24,Mumbai,2,24.9,Cart,1,0,0,1,0
SESS004120,USR00287,05-05-2024,May-24,Q2 2024,PROD1297,electronics.headphone,Bose,18861.54,25,Mobile,Email Campaign,Male,25-34,Lucknow,2,30,Cart,1,0,0,1,0
SESS004121,USR02624,19-12-2024,Dec-24,Q4 2024,PROD1093,home.decor,IKEA,360.08,0,Desktop,Paid Ad,Female,45-54,Bangalore,2,29.7,Purchase,1,1,1,0,360.08
SESS004122,USR03082,30-05-2024,May-24,Q2 2024,PROD3853,home.furniture,Godrej,41399.78,5,Mobile,Referral,Female,25-34,Pune,14,14.2,View,0,0,0,0,0
SESS004123,USR01792,09-06-2024,Jun-24,Q2 2024,PROD2191,books.education,Wiley,404.72,10,Mobile,Social Media,Female,25-34,Bangalore,5,32.5,Cart,1,0,0,1,0
SESS004124,USR00945,19-12-2024,Dec-24,Q4 2024,PROD1959,electronics.headphone,Sennheiser,29302.88,0,Desktop,Social Media,Male,25-34,Delhi,9,20.6,Cart,1,0,0,1,0
SESS004125,USR04367,24-01-2024,Jan-24,Q1 2024,PROD1872,apparel.clothing,Zara,4265.7,30,Mobile,Paid Ad,Male,45-54,Jaipur,10,11.1,View,0,0,0,0,0
SESS004126,USR07124,01-04-2024,Apr-24,Q2 2024,PROD2868,grocery.food,ITC,318.88,0,Mobile,Social Media,Female,35-44,Delhi,14,9.6,Cart,1,0,0,1,0
SESS004127,USR05581,01-04-2024,Apr-24,Q2 2024,PROD4517,electronics.smartphone,Samsung,34975.37,30,Mobile,Email Campaign,Male,18-24,Jaipur,5,31.6,View,0,0,0,0,0
SESS004128,USR05598,23-03-2024,Mar-24,Q1 2024,PROD7297,home.appliances,Samsung,28888.86,0,Mobile,Email Campaign,Female,25-34,Lucknow,6,7.1,Purchase,1,1,1,0,28888.86
SESS004129,USR00724,15-10-2024,Oct-24,Q4 2024,PROD8656,apparel.accessories,Fossil,1931.56,0,Desktop,Organic Search,Female,25-34,Pune,6,32.8,Cart,1,0,0,1,0
SESS004130,USR07417,13-12-2024,Dec-24,Q4 2024,PROD9095,apparel.footwear,Adidas,7179.03,0,Mobile,Social Media,Male,18-24,Ahmedabad,1,5,Cart,1,0,0,1,0
SESS004131,USR04142,01-10-2024,Oct-24,Q4 2024,PROD8672,electronics.headphone,Sony,24194.54,0,Mobile,Organic Search,Male,55+,Mumbai,7,33.3,View,0,0,0,0,0
SESS004132,USR00786,27-03-2024,Mar-24,Q1 2024,PROD5203,home.furniture,Godrej,26345.65,0,Mobile,Email Campaign,Female,25-34,Hyderabad,7,20.2,View,0,0,0,0,0
SESS004133,USR00335,16-04-2024,Apr-24,Q2 2024,PROD6537,toys.kids,Hasbro,693.25,10,Mobile,Organic Search,Male,35-44,Chennai,11,38.6,Purchase,1,1,1,0,623.93
SESS004134,USR00098,23-05-2024,May-24,Q2 2024,PROD9550,home.appliances,Samsung,4487.74,15,Desktop,Social Media,Male,18-24,Bangalore,13,3.8,View,0,0,0,0,0
SESS004135,USR02641,12-06-2024,Jun-24,Q2 2024,PROD9221,home.furniture,IKEA,27325.65,20,Mobile,Paid Ad,Male,35-44,Ahmedabad,3,24.9,Purchase,1,1,1,0,21860.52
SESS004136,USR03659,08-05-2024,May-24,Q2 2024,PROD9260,electronics.laptop,HP,122708.64,25,Mobile,Social Media,Female,25-34,Ahmedabad,7,20.6,View,0,0,0,0,0
SESS004137,USR00057,20-07-2024,Jul-24,Q3 2024,PROD8364,grocery.food,ITC,996.38,0,Tablet,Organic Search,Male,25-34,Bangalore,5,29.9,View,0,0,0,0,0
SESS004138,USR04178,13-02-2024,Feb-24,Q1 2024,PROD1127,apparel.accessories,Titan,5251.26,25,Mobile,Organic Search,Female,35-44,Mumbai,8,40.7,View,0,0,0,0,0
SESS004139,USR05254,07-10-2024,Oct-24,Q4 2024,PROD3253,toys.kids,Fisher-Price,1439.16,0,Desktop,Social Media,Male,25-34,Hyderabad,3,25.6,Purchase,1,1,1,0,1439.16
SESS004140,USR04483,16-02-2024,Feb-24,Q1 2024,PROD2768,apparel.accessories,Casio,657.79,5,Mobile,Paid Ad,Female,18-24,Ahmedabad,13,7.5,View,0,0,0,0,0
SESS004141,USR03500,12-11-2024,Nov-24,Q4 2024,PROD2195,apparel.footwear,Reebok,4506.23,0,Mobile,Paid Ad,Female,55+,Chennai,10,2.3,View,0,0,0,0,0
SESS004142,USR00340,22-11-2024,Nov-24,Q4 2024,PROD8685,home.decor,Pepperfry,794.46,25,Tablet,Social Media,Male,35-44,Bangalore,12,37.5,Purchase,1,1,1,0,595.85
SESS004143,USR05891,19-05-2024,May-24,Q2 2024,PROD7436,electronics.tablet,Amazon,13431.67,25,Mobile,Organic Search,Female,35-44,Lucknow,9,16.1,Cart,1,0,0,1,0
SESS004144,USR07475,24-03-2024,Mar-24,Q1 2024,PROD2467,books.education,Wiley,1913.83,10,Mobile,Email Campaign,Male,25-34,Bangalore,15,43,Purchase,1,1,1,0,1722.45
SESS004145,USR03669,05-10-2024,Oct-24,Q4 2024,PROD5878,toys.kids,LEGO,1747.16,5,Mobile,Push Notification,Male,35-44,Mumbai,11,4.1,Cart,1,0,0,1,0
SESS004146,USR05388,21-02-2024,Feb-24,Q1 2024,PROD3036,books.education,Pearson,1239.59,10,Desktop,Social Media,Female,18-24,Mumbai,13,42.7,Purchase,1,1,1,0,1115.63
SESS004147,USR02747,25-08-2024,Aug-24,Q3 2024,PROD7588,sports.equipment,Wilson,16016.7,0,Desktop,Email Campaign,Female,45-54,Mumbai,8,19,Checkout,1,1,0,1,0
SESS004148,USR02772,19-02-2024,Feb-24,Q1 2024,PROD1474,electronics.camera,Sony,74271.91,0,Mobile,Social Media,Male,35-44,Pune,8,2.2,Purchase,1,1,1,0,74271.91
SESS004149,USR03686,26-08-2024,Aug-24,Q3 2024,PROD8916,sports.equipment,Adidas,6956.57,0,Mobile,Paid Ad,Female,25-34,Hyderabad,13,36,Purchase,1,1,1,0,6956.57
SESS004150,USR05452,27-04-2024,Apr-24,Q2 2024,PROD6734,apparel.footwear,Converse,531.47,0,Mobile,Organic Search,Male,35-44,Kolkata,5,20.6,Cart,1,0,0,1,0
SESS004151,USR05384,31-01-2024,Jan-24,Q1 2024,PROD3437,electronics.camera,Sony,105513.96,0,Mobile,Organic Search,Male,25-34,Hyderabad,10,41.3,Cart,1,0,0,1,0
SESS004152,USR04294,28-12-2024,Dec-24,Q4 2024,PROD6910,grocery.beverages,Tropicana,398.4,25,Desktop,Social Media,Female,25-34,Jaipur,9,22.7,Purchase,1,1,1,0,298.8
SESS004153,USR05075,24-12-2024,Dec-24,Q4 2024,PROD6561,toys.kids,Mattel,1310.31,0,Desktop,Social Media,Other,55+,Delhi,8,40.2,View,0,0,0,0,0
SESS004154,USR07383,21-10-2024,Oct-24,Q4 2024,PROD4976,beauty.skincare,Neutrogena,2698.7,20,Desktop,Push Notification,Other,18-24,Jaipur,9,18.3,View,0,0,0,0,0
SESS004155,USR04968,30-09-2024,Sep-24,Q3 2024,PROD5688,books.education,McGraw-Hill,1578.42,25,Mobile,Email Campaign,Female,35-44,Bangalore,5,12.4,View,0,0,0,0,0
SESS004156,USR04565,12-12-2024,Dec-24,Q4 2024,PROD7437,apparel.accessories,Titan,10981.13,5,Mobile,Direct,Male,25-34,Chennai,6,6.3,Checkout,1,1,0,1,0
SESS004157,USR04531,26-03-2024,Mar-24,Q1 2024,PROD7639,grocery.food,Amul,678.44,25,Desktop,Direct,Male,18-24,Delhi,13,43.7,View,0,0,0,0,0
SESS004158,USR07974,18-07-2024,Jul-24,Q3 2024,PROD1048,apparel.accessories,Casio,12924.87,0,Mobile,Paid Ad,Female,25-34,Chennai,11,7.5,Cart,1,0,0,1,0
SESS004159,USR01593,14-05-2024,May-24,Q2 2024,PROD2911,apparel.accessories,Titan,11803.39,0,Mobile,Paid Ad,Male,35-44,Delhi,12,39.5,Cart,1,0,0,1,0
SESS004160,USR05651,31-03-2024,Mar-24,Q1 2024,PROD6625,apparel.footwear,Puma,7116.79,20,Mobile,Organic Search,Female,25-34,Mumbai,14,19,View,0,0,0,0,0
SESS004161,USR07117,09-04-2024,Apr-24,Q2 2024,PROD4557,books.education,Wiley,527.51,10,Desktop,Organic Search,Female,35-44,Hyderabad,6,20.9,View,0,0,0,0,0
SESS004162,USR02981,14-04-2024,Apr-24,Q2 2024,PROD6021,home.appliances,Philips,29997.57,0,Desktop,Organic Search,Male,35-44,Ahmedabad,5,39.3,View,0,0,0,0,0
SESS004163,USR00863,30-05-2024,May-24,Q2 2024,PROD5341,sports.clothing,Puma,1354.5,10,Mobile,Social Media,Female,45-54,Delhi,10,15.3,View,0,0,0,0,0
SESS004164,USR06660,12-07-2024,Jul-24,Q3 2024,PROD5919,electronics.tablet,Lenovo,22574.23,15,Mobile,Organic Search,Male,55+,Bangalore,4,23,View,0,0,0,0,0
SESS004165,USR05113,19-05-2024,May-24,Q2 2024,PROD7682,electronics.headphone,Sony,29371.72,0,Desktop,Social Media,Female,18-24,Chennai,13,22.4,Purchase,1,1,1,0,29371.72
SESS004166,USR05412,14-08-2024,Aug-24,Q3 2024,PROD9210,home.decor,Pepperfry,1670.86,5,Desktop,Direct,Male,18-24,Delhi,3,11.8,View,0,0,0,0,0
SESS004167,USR05340,03-07-2024,Jul-24,Q3 2024,PROD2937,toys.kids,Fisher-Price,2060.89,0,Mobile,Direct,Male,25-34,Hyderabad,4,38.5,Cart,1,0,0,1,0
SESS004168,USR06632,27-09-2024,Sep-24,Q3 2024,PROD2233,electronics.headphone,JBL,11373.23,25,Desktop,Referral,Male,35-44,Pune,4,38.6,Purchase,1,1,1,0,8529.92
SESS004169,USR01454,12-10-2024,Oct-24,Q4 2024,PROD8627,apparel.accessories,Fossil,5424.26,5,Desktop,Direct,Female,18-24,Mumbai,3,12.1,Purchase,1,1,1,0,5153.05
SESS004170,USR00211,02-06-2024,Jun-24,Q2 2024,PROD7627,books.education,Pearson,452.57,25,Mobile,Organic Search,Female,18-24,Lucknow,15,42.8,Cart,1,0,0,1,0
SESS004171,USR05576,21-11-2024,Nov-24,Q4 2024,PROD1777,home.decor,Fabindia,2675.75,20,Desktop,Email Campaign,Male,35-44,Chennai,2,41.5,View,0,0,0,0,0
SESS004172,USR03447,12-07-2024,Jul-24,Q3 2024,PROD1433,grocery.beverages,Tropicana,83.69,20,Mobile,Paid Ad,Female,45-54,Jaipur,13,39,View,0,0,0,0,0
SESS004173,USR03653,02-02-2024,Feb-24,Q1 2024,PROD3409,beauty.makeup,Nykaa,589.27,0,Desktop,Paid Ad,Female,18-24,Kolkata,9,41.1,Cart,1,0,0,1,0
SESS004174,USR00074,12-08-2024,Aug-24,Q3 2024,PROD5362,sports.equipment,Decathlon,17065.33,0,Mobile,Organic Search,Female,35-44,Ahmedabad,2,16.1,View,0,0,0,0,0
SESS004175,USR07377,11-02-2024,Feb-24,Q1 2024,PROD4129,apparel.clothing,Levi's,310.46,10,Desktop,Paid Ad,Female,45-54,Mumbai,7,2.5,Purchase,1,1,1,0,279.41
SESS004176,USR01534,31-07-2024,Jul-24,Q3 2024,PROD9865,books.fiction,Penguin,512.65,30,Mobile,Email Campaign,Male,45-54,Jaipur,13,44.8,Purchase,1,1,1,0,358.85
SESS004177,USR05234,10-10-2024,Oct-24,Q4 2024,PROD1984,electronics.camera,Canon,112177.84,10,Desktop,Organic Search,Male,18-24,Pune,7,40,Purchase,1,1,1,0,100960.06
SESS004178,USR05056,24-08-2024,Aug-24,Q3 2024,PROD1601,grocery.food,Britannia,183.96,20,Mobile,Social Media,Female,35-44,Hyderabad,10,18.1,Checkout,1,1,0,1,0
SESS004179,USR06672,24-03-2024,Mar-24,Q1 2024,PROD5280,toys.games,Razer,7826.2,0,Desktop,Organic Search,Female,45-54,Pune,1,41.9,View,0,0,0,0,0
SESS004180,USR02280,24-11-2024,Nov-24,Q4 2024,PROD1226,beauty.skincare,Lakme,883.56,25,Mobile,Direct,Male,25-34,Kolkata,8,10.4,View,0,0,0,0,0
SESS004181,USR05780,23-10-2024,Oct-24,Q4 2024,PROD6799,grocery.food,Amul,114.34,15,Tablet,Paid Ad,Male,35-44,Mumbai,6,8,Purchase,1,1,1,0,97.19
SESS004182,USR05806,03-12-2024,Dec-24,Q4 2024,PROD6302,toys.kids,Hasbro,2447.7,5,Mobile,Organic Search,Male,18-24,Mumbai,8,31.5,Purchase,1,1,1,0,2325.31
SESS004183,USR07354,28-03-2024,Mar-24,Q1 2024,PROD9254,books.fiction,Simon & Schuster,647.18,15,Mobile,Organic Search,Female,45-54,Delhi,10,10.7,View,0,0,0,0,0
SESS004184,USR03915,16-04-2024,Apr-24,Q2 2024,PROD9759,grocery.beverages,Tropicana,340.24,0,Mobile,Social Media,Female,45-54,Mumbai,7,20.2,Cart,1,0,0,1,0
SESS004185,USR05898,05-11-2024,Nov-24,Q4 2024,PROD4578,toys.games,Sony,1085.24,30,Mobile,Direct,Male,18-24,Mumbai,5,33,View,0,0,0,0,0
SESS004186,USR00037,23-06-2024,Jun-24,Q2 2024,PROD4872,beauty.skincare,Lakme,1773.93,0,Mobile,Social Media,Male,25-34,Bangalore,13,19.8,Purchase,1,1,1,0,1773.93
SESS004187,USR04348,05-08-2024,Aug-24,Q3 2024,PROD7276,home.appliances,Bosch,25857.93,20,Tablet,Social Media,Female,35-44,Mumbai,12,1.2,View,0,0,0,0,0
SESS004188,USR02518,16-06-2024,Jun-24,Q2 2024,PROD8965,sports.clothing,Reebok,461.53,0,Tablet,Paid Ad,Male,25-34,Bangalore,14,4.1,View,0,0,0,0,0
SESS004189,USR00726,05-12-2024,Dec-24,Q4 2024,PROD3706,books.education,McGraw-Hill,433.16,10,Mobile,Social Media,Female,35-44,Pune,3,17.4,Purchase,1,1,1,0,389.84
SESS004190,USR04313,25-10-2024,Oct-24,Q4 2024,PROD6656,electronics.smartphone,Apple,69531.59,15,Mobile,Organic Search,Male,25-34,Delhi,5,3.2,Purchase,1,1,1,0,59101.85
SESS004191,USR04969,03-05-2024,May-24,Q2 2024,PROD7119,toys.games,Nintendo,5163.93,10,Desktop,Organic Search,Female,35-44,Chennai,6,7.5,Checkout,1,1,0,1,0
SESS004192,USR03856,01-08-2024,Aug-24,Q3 2024,PROD8327,sports.clothing,Under Armour,1591.07,15,Desktop,Paid Ad,Male,18-24,Pune,15,30.8,Purchase,1,1,1,0,1352.41
SESS004193,USR02644,13-10-2024,Oct-24,Q4 2024,PROD5128,sports.clothing,Adidas,2149.03,15,Desktop,Paid Ad,Female,55+,Bangalore,13,33.9,Purchase,1,1,1,0,1826.68
SESS004194,USR06144,18-06-2024,Jun-24,Q2 2024,PROD3794,electronics.camera,Sony,22985.1,10,Tablet,Paid Ad,Female,25-34,Pune,14,33.6,Cart,1,0,0,1,0
SESS004195,USR06498,15-06-2024,Jun-24,Q2 2024,PROD9057,grocery.beverages,Coca-Cola,68.68,0,Tablet,Organic Search,Male,25-34,Lucknow,13,8.1,Purchase,1,1,1,0,68.68
SESS004196,USR04825,16-06-2024,Jun-24,Q2 2024,PROD8014,toys.games,Nintendo,9506.9,20,Desktop,Paid Ad,Female,45-54,Chennai,15,7.7,Cart,1,0,0,1,0
SESS004197,USR05560,06-12-2024,Dec-24,Q4 2024,PROD4671,grocery.beverages,Coca-Cola,96.84,0,Desktop,Email Campaign,Female,25-34,Bangalore,9,15.6,Cart,1,0,0,1,0
SESS004198,USR00483,19-10-2024,Oct-24,Q4 2024,PROD6611,grocery.food,Britannia,771.63,0,Desktop,Organic Search,Male,45-54,Mumbai,12,4.2,View,0,0,0,0,0
SESS004199,USR03399,23-04-2024,Apr-24,Q2 2024,PROD6245,grocery.beverages,Dabur,250.8,15,Desktop,Organic Search,Male,25-34,Bangalore,14,31.4,View,0,0,0,0,0
SESS004200,USR01653,19-06-2024,Jun-24,Q2 2024,PROD5057,toys.kids,Fisher-Price,2063.05,20,Mobile,Organic Search,Male,25-34,Hyderabad,3,27.9,View,0,0,0,0,0
SESS004201,USR01072,18-09-2024,Sep-24,Q3 2024,PROD1975,sports.equipment,Nike,924.43,20,Mobile,Email Campaign,Male,35-44,Hyderabad,6,6.8,Purchase,1,1,1,0,739.54
SESS004202,USR01676,02-11-2024,Nov-24,Q4 2024,PROD9637,beauty.skincare,Pond's,367.25,5,Mobile,Organic Search,Male,35-44,Hyderabad,8,23.9,Cart,1,0,0,1,0
SESS004203,USR04271,03-12-2024,Dec-24,Q4 2024,PROD4089,apparel.clothing,Nike,4539.09,0,Desktop,Push Notification,Female,45-54,Bangalore,4,31.3,View,0,0,0,0,0
SESS004204,USR05832,25-01-2024,Jan-24,Q1 2024,PROD7301,toys.kids,LEGO,2560.53,5,Mobile,Social Media,Male,18-24,Delhi,4,9.5,View,0,0,0,0,0
SESS004205,USR06679,28-11-2024,Nov-24,Q4 2024,PROD9669,home.appliances,LG,12332.8,20,Mobile,Email Campaign,Female,25-34,Chennai,5,11.6,View,0,0,0,0,0
SESS004206,USR01481,23-04-2024,Apr-24,Q2 2024,PROD2428,electronics.smartphone,Realme,74098.18,30,Tablet,Social Media,Female,18-24,Chennai,8,41,View,0,0,0,0,0
SESS004207,USR01298,05-09-2024,Sep-24,Q3 2024,PROD7807,electronics.tablet,Apple,50624.63,20,Mobile,Direct,Male,35-44,Pune,12,44,Cart,1,0,0,1,0
SESS004208,USR03750,24-06-2024,Jun-24,Q2 2024,PROD7816,sports.clothing,Reebok,1264.61,20,Tablet,Organic Search,Female,18-24,Chennai,13,43,View,0,0,0,0,0
